date,Conv. Rate,Campaign ID,Campaign name,Campaign Type,Bid strategy,Adgroup name,Adgroup ID,Ad ID,Ad name,Ad type,Final URL,Mobile final URL,Final URL suffix,Device preference,Tracking template,Ad strength,Custom parameter,Video,Campaign group,Ad image URL,Impressions,Clicks,Avg. CPC,CTR,All conv.,Cost / all conv.,All conv. Rate,All conv. Value,Conversions,Conv. Value,Cost / conv.,Views,Avg. CPV,View rate,Cost
22/11/2023,23.08%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,178,13,$2.84,7.30%,5,$7.38,38.46%,0,3,0,$12.3,0,,,$36.9
02/12/2023,30.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,178,10,$2.2,5.62%,5,$4.4,50.00%,0,3,0,$7.34,0,,,$22.02
12/11/2023,,18268512959,YouTube: Video Views - Branding - US,VIDEO,TARGET_CPM,Keywords (Performance Marketing) + Custom Segments,1.45294E+11,6.70906E+11,video-ai_powered-spreadsheets,29,https://www.polymersearch.com/,,,0,,0,,,,,175,0,,0,0,,0,0,0,0,,34,$0.04,19.43%,$1.37
21/11/2023,7.14%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,175,14,$2.66,8.00%,1,$37.23,7.14%,0,1,0,$37.23,0,,,$37.23
29/11/2023,,19709051514,Display - US,DISPLAY,MAXIMIZE_CONVERSIONS,Ecommerce,1.55448E+11,6.80634E+11,,19,https://www.polymersearch.com/landers/7-reasons-why-ecommerce-business-owners-marketers-are-switching-to-polymer,,,0,,5,,,,,174,4,$1.66,2.30%,0,,0,0,0,0,,0,,,$6.64
17/11/2023,25.00%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,173,12,$3.48,6.94%,6,$6.96,50.00%,0,3,0,$13.91,0,,,$41.73
02/12/2023,25.00%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.6993E+11,,15,https://www.polymersearch.com/,,,0,,4,,,,,173,4,$3.39,2.31%,1,$13.56,25.00%,0,1,0,$13.56,0,,,$13.56
16/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,170,8,$1.42,4.71%,0,,0,0,0,0,,0,,,$11.32
06/12/2023,25.00%,20833274081,Search - NonBrand - eCommerce - [Broad],SEARCH,MAXIMIZE_CONVERSIONS,Analytics Tools,1.57075E+11,6.83453E+11,,15,https://www.polymersearch.com/landers/7-reasons-why-ecommerce-business-owners-marketers-are-switching-to-polymer,,,0,,5,,,,,170,8,$2.67,4.71%,3,$7.11,37.50%,0,2,0,$10.66,0,,,$21.33
17/11/2023,,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.59102E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,169,1,$0.32,0.59%,0,,0,0,0,0,,0,,,$0.32
17/11/2023,11.11%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,167,9,$1.21,5.39%,1,$10.93,11.11%,0,1,0,$10.93,0,,,$10.93
01/12/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,166,9,$1,5.42%,0,,0,0,0,0,,0,,,$9.02
04/12/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,164,8,$1.01,4.88%,0,,0,0,0,0,,0,,,$8.05
08/12/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,164,2,$1.53,1.22%,0,,0,0,0,0,,0,,,$3.06
07/12/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,163,5,$1.41,3.07%,1,$7.06,20.00%,0,0,0,,0,,,$7.06
29/11/2023,50.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,160,4,$0.76,2.50%,3,$1.01,75.00%,0,2,0,$1.52,0,,,$3.04
13/11/2023,,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.59102E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,159,2,$4.04,1.26%,0,,0,0,0,0,,0,,,$8.08
18/11/2023,25.00%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.59102E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,159,4,$2.45,2.52%,1,$9.81,25.00%,0,1,0,$9.81,0,,,$9.81
24/11/2023,33.33%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.77346E+11,,15,https://www.polymersearch.com/board-designer,,,0,,6,,,,,159,9,$1.11,5.66%,4,$2.5,44.44%,0,3,0,$3.33,0,,,$9.99
29/11/2023,18.18%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.77346E+11,,15,https://www.polymersearch.com/board-designer,,,0,,6,,,,,159,11,$1.15,6.92%,3,$4.23,27.27%,0,2,0,$6.34,0,,,$12.68
17/11/2023,25.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.77346E+11,,15,https://www.polymersearch.com/board-designer,,,0,,6,,,,,157,8,$1.31,5.10%,2,$5.22,25.00%,0,2,0,$5.22,0,,,$10.45
08/12/2023,60.00%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.6993E+11,,15,https://www.polymersearch.com/,,,0,,4,,,,,157,5,$4.18,3.18%,8,$2.62,160.00%,0,3,0,$6.97,0,,,$20.92
21/11/2023,50.00%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.77583E+11,,15,https://www.polymersearch.com/board-designer,,,0,,4,,,,,156,4,$2.27,2.56%,3,$3.03,75.00%,0,2,0,$4.54,0,,,$9.09
17/11/2023,42.86%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.6993E+11,,15,https://www.polymersearch.com/,,,0,,4,,,,,155,7,$4.15,4.52%,6,$4.84,85.71%,0,3,0,$9.68,0,,,$29.03
30/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.77346E+11,,15,https://www.polymersearch.com/board-designer,,,0,,6,,,,,153,6,$1.26,3.92%,0,,0,0,0,0,,0,,,$7.54
30/11/2023,50.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,152,2,$1.41,1.32%,1,$2.81,50.00%,0,1,0,$2.81,0,,,$2.81
21/11/2023,42.86%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.77346E+11,,15,https://www.polymersearch.com/board-designer,,,0,,6,,,,,151,7,$0.92,4.64%,4,$1.62,57.14%,0,3,0,$2.16,0,,,$6.47
23/11/2023,44.44%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,151,18,$3.32,11.92%,11,$5.43,61.11%,0,8,0,$7.46,0,,,$59.69
01/12/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.77346E+11,,15,https://www.polymersearch.com/board-designer,,,0,,6,,,,,150,5,$2.32,3.33%,0,,0,0,0,0,,0,,,$11.61
15/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,148,4,$1.79,2.70%,0,,0,0,0,0,,0,,,$7.17
15/11/2023,71.43%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,148,7,$4.13,4.73%,8,$3.61,114.29%,0,5,0,$5.78,0,,,$28.9
14/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,147,5,$1.51,3.40%,0,,0,0,0,0,,0,,,$7.57
18/11/2023,20.00%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.6993E+11,,15,https://www.polymersearch.com/,,,0,,4,,,,,147,5,$2.72,3.40%,2,$6.79,40.00%,0,1,0,$13.58,0,,,$13.58
10/12/2023,28.57%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.6993E+11,,15,https://www.polymersearch.com/,,,0,,4,,,,,147,7,$2.72,4.76%,5,$3.8,71.43%,0,2,0,$9.51,0,,,$19.02
02/12/2023,,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.59102E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,146,1,$0.53,0.68%,0,,0,0,0,0,,0,,,$0.53
14/11/2023,20.00%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,145,10,$3.22,6.90%,3,$10.75,30.00%,0,2,0,$16.12,0,,,$32.24
18/11/2023,50.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,145,2,$2.12,1.38%,2,$2.12,100.00%,0,1,0,$4.23,0,,,$4.23
11/12/2023,30.00%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.6993E+11,,15,https://www.polymersearch.com/,,,0,,4,,,,,145,10,$3.49,6.90%,8,$4.36,80.00%,0,3,0,$11.63,0,,,$34.89
11/12/2023,25.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,144,4,$0.57,2.78%,2,$1.14,50.00%,0,1,0,$2.28,0,,,$2.28
25/11/2023,16.67%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,143,3,$3.5,2.10%,0.5,$21.02,16.67%,0,0.5,0,$21.02,0,,,$10.51
01/12/2023,15.38%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,143,13,$5.69,9.09%,4,$18.49,30.77%,0,2,0,$36.98,0,,,$73.96
02/12/2023,20.00%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,143,10,$7,6.99%,4,$17.5,40.00%,0,2,0,$35,0,,,$70
10/12/2023,20.00%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,143,15,$4.22,10.49%,12,$5.28,80.00%,0,3,0,$21.12,0,,,$63.37
29/11/2023,,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.59102E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,141,0,,0,0,,,0,0,0,,0,,,0
10/12/2023,50.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,140,2,$2.98,1.43%,4,$1.49,200.00%,0,1,0,$5.96,0,,,$5.96
11/12/2023,16.67%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,140,6,$1.47,4.29%,3,$2.93,50.00%,0,1,0,$8.79,0,,,$8.79
14/11/2023,25.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.77346E+11,,15,https://www.polymersearch.com/board-designer,,,0,,6,,,,,139,8,$1.39,5.76%,2,$5.57,25.00%,0,2,0,$5.57,0,,,$11.14
02/12/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,139,4,$0.65,2.88%,0,,0,0,0,0,,0,,,$2.59
01/12/2023,12.50%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,138,8,$1.43,5.80%,2,$5.7,25.00%,0,1,0,$11.4,0,,,$11.4
24/11/2023,14.29%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,137,14,$2.6,10.22%,5,$7.28,35.71%,0,2,0,$18.2,0,,,$36.4
27/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,137,4,$1.56,2.92%,0,,0,0,0,0,,0,,,$6.26
24/11/2023,133.33%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,135,6,$1.42,4.44%,11,$0.77,183.33%,0,8,0,$1.06,0,,,$8.52
26/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,134,2,$1.42,1.49%,0,,0,0,0,0,,0,,,$2.84
20/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Data Visualization Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,133,3,$1.11,2.26%,0,,0,0,0,0,,0,,,$3.33
07/12/2023,,20736107960,YouTube: Conversions - Ecommerce - US,VIDEO,MAXIMIZE_CONVERSIONS,Custom Segment: Ecommerce,1.55177E+11,6.79136E+11,v3-video-teaser,30,https://www.polymersearch.com/,,,0,,0,,,,,133,1,$14.45,0.75%,0,,0,0,0,0,,6,$2.41,4.51%,$14.45
27/11/2023,,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.77583E+11,,15,https://www.polymersearch.com/board-designer,,,0,,4,,,,,131,2,$3.94,1.53%,0,,0,0,0,0,,0,,,$7.89
10/12/2023,,20833274081,Search - NonBrand - eCommerce - [Broad],SEARCH,MAXIMIZE_CONVERSIONS,Analytics Tools,1.57075E+11,6.83453E+11,,15,https://www.polymersearch.com/landers/ai-powered-ecommerce-dashboards,,,0,,6,,,,,131,6,$3.5,4.58%,0,,0,0,0,0,,0,,,$21
26/11/2023,70.00%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,130,10,$3.39,7.69%,8,$4.24,80.00%,0,7,0,$4.84,0,,,$33.88
13/11/2023,14.29%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,129,7,$2.25,5.43%,2,$7.89,28.57%,0,1,0,$15.78,0,,,$15.78
16/11/2023,22.22%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.6993E+11,,15,https://www.polymersearch.com/,,,0,,4,,,,,129,9,$2.84,6.98%,4,$6.38,44.44%,0,2,0,$12.76,0,,,$25.52
16/11/2023,12.50%,20363812466,Search - NonBrand - Top Performers - Global - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Spreadsheet Data Visualization,1.53725E+11,6.65463E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,129,8,$3.43,6.20%,2,$13.73,25.00%,0,1,0,$27.46,0,,,$27.46
09/12/2023,16.67%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.6993E+11,,15,https://www.polymersearch.com/,,,0,,4,,,,,128,6,$4.24,4.69%,4,$6.36,66.67%,0,1,0,$25.43,0,,,$25.43
15/11/2023,20.00%,20776259671,Search - NonBrand - eCommerce - US - [Exact],SEARCH,TARGET_SPEND,Analytics Tools,1.50836E+11,6.80637E+11,,15,https://www.polymersearch.com/landers/7-reasons-why-ecommerce-business-owners-marketers-are-switching-to-polymer,,,0,,5,,,,,127,5,$5.61,3.94%,2,$14.02,40.00%,0,1,0,$28.04,0,,,$28.04
11/12/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.77346E+11,,15,https://www.polymersearch.com/board-designer,,,0,,6,,,,,127,10,$1.48,7.87%,4,$3.7,40.00%,0,0,0,,0,,,$14.81
16/11/2023,22.22%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Data Visualization Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,126,9,$0.8,7.14%,3,$2.39,33.33%,0,2,0,$3.58,0,,,$7.17
22/11/2023,100.00%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.59102E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,126,1,$5.17,0.79%,2,$2.58,200.00%,0,1,0,$5.17,0,,,$5.17
01/12/2023,57.14%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.6993E+11,,15,https://www.polymersearch.com/,,,0,,4,,,,,126,7,$2.9,5.56%,6,$3.39,85.71%,0,4,0,$5.08,0,,,$20.33
07/12/2023,40.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,126,5,$1.39,3.97%,6,$1.16,120.00%,0,2,0,$3.47,0,,,$6.94
12/11/2023,33.33%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,5,,,,,125,3,$1.92,2.40%,1,$5.76,33.33%,0,1,0,$5.76,0,,,$5.76
27/11/2023,,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.59102E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,125,0,,0,0,,,0,0,0,,0,,,0
13/11/2023,50.00%,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.6993E+11,,15,https://www.polymersearch.com/,,,0,,4,,,,,124,6,$3.67,4.84%,4,$5.5,66.67%,0,3,0,$7.34,0,,,$22.01
10/12/2023,25.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,124,4,$1.89,3.23%,2,$3.77,50.00%,0,1,0,$7.54,0,,,$7.54
13/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,123,5,$1.37,4.07%,0,,0,0,0,0,,0,,,$6.84
16/11/2023,20.00%,20776259671,Search - NonBrand - eCommerce - US - [Exact],SEARCH,TARGET_SPEND,Analytics Tools,1.50836E+11,6.80637E+11,,15,https://www.polymersearch.com/landers/7-reasons-why-ecommerce-business-owners-marketers-are-switching-to-polymer,,,0,,5,,,,,123,5,$5.39,4.07%,1,$26.95,20.00%,0,1,0,$26.95,0,,,$26.95
22/11/2023,,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50933E+11,6.77583E+11,,15,https://www.polymersearch.com/board-designer,,,0,,4,,,,,122,4,$3.44,3.28%,0,,0,0,0,0,,0,,,$13.77
19/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,121,8,$1.4,6.61%,0,,0,0,0,0,,0,,,$11.18
12/11/2023,,18268512959,YouTube: Video Views - Branding - US,VIDEO,TARGET_CPM,Keywords (Performance Marketing) + Topics (Advertising),1.47707E+11,6.79134E+11,v3-teaser-video,29,https://www.polymersearch.com/,,,0,,0,,,,,120,0,,0,0,,0,0,0,0,,10,$0.11,8.33%,$1.06
22/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,119,7,$1.27,5.88%,0,,0,0,0,0,,0,,,$8.9
17/11/2023,,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Data Visualization Tools,1.50814E+11,6.58765E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,118,4,$0.82,3.39%,0,,0,0,0,0,,0,,,$3.28
21/11/2023,40.00%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,118,10,$1.05,8.47%,5,$2.1,50.00%,0,4,0,$2.62,0,,,$10.48
18/11/2023,22.22%,20144599628,Search - NonBrand - Business Intelligence - EU - [Exact],SEARCH,MAXIMIZE_CONVERSIONS,Dashboarding Tools,1.50814E+11,6.69993E+11,,15,https://www.polymersearch.com/,,,0,,6,,,,,117,9,$1.55,7.69%,3,$4.64,33.33%,0,2,0,$6.96,0,,,$13.92
18/11/2023,,20164900549,"Search - NonBrand - Business Intelligence - US,UK,CA - [Exact]",SEARCH,MAXIMIZE_CONVERSIONS,Data Visualization Tools,1.50933E+11,6.72201E+11,,15,https://www.polymersearch.com/landers/spreadsheets-to-dashboard,,,0,,6,,,,,117,4,$3.06,3.42%,0,,0,0,0,0,,0,,,$12.25
